--- Pendolo di torsione ---
Tempo.Forzante.Pendolo.Ampiezza.Fase
0.000	26.964	0.036	0.081	-70.768
0.020	19.889	0.043	0.089	-70.411
0.040	15.924	0.037	0.089	-70.147
0.060	11.782	0.047	0.093	-69.772
0.080	7.482	0.036	0.093	-69.452
0.100	3.100	0.050	0.095	-69.109
0.120	-1.330	0.031	0.095	-68.511
0.140	-5.766	0.046	0.095	-68.511
0.160	-10.100	0.024	0.095	-68.253
0.180	-14.332	0.038	0.095	-68.053
0.200	-18.344	0.013	0.095	-67.869
0.220	-22.131	0.029	0.095	-67.739
0.240	-25.666	0.007	0.095	-67.622
0.260	-28.831	0.024	0.095	-67.522
0.280	-31.599	-0.000	0.095	-67.441
0.300	-34.012	0.010	0.095	-67.343
0.320	-36.001	-0.011	0.095	-67.254
0.340	-37.471	-0.001	0.095	-67.118
0.360	-38.483	-0.023	0.095	-67.004
0.380	-38.975	-0.012	0.095	-66.783
0.400	-39.037	-0.028	0.095	-66.593
0.420	-38.579	-0.022	0.095	-66.303
0.440	-37.622	-0.036	0.095	-66.042
0.460	-36.179	-0.030	0.095	-65.659
0.480	-34.245	-0.044	0.095	-65.327
0.500	-31.879	-0.041	0.095	-64.870
0.520	-29.166	-0.043	0.095	-64.474
0.540	-26.007	-0.042	0.095	-64.017
0.560	-22.507	-0.045	0.095	-63.643
0.580	-18.754	-0.045	0.095	-63.209
0.600	-14.742	-0.042	0.095	-62.861
0.620	-10.572	-0.044	0.095	-62.511
0.640	-6.217	-0.041	0.095	-62.235
0.660	-1.801	-0.043	0.095	-61.964
0.680	2.663	-0.033	0.095	-61.767
0.700	7.051	-0.036	0.095	-61.617
0.720	11.337	-0.020	0.095	-61.521
0.740	15.528	-0.025	0.095	-61.481
0.760	19.506	-0.012	0.095	-61.480
0.780	23.232	-0.014	0.095	-61.519
0.800	26.684	0.000	0.095	-61.587
0.820	29.815	-0.004	0.095	-61.669
0.840	32.501	0.018	0.095	-61.772
0.860	34.778	0.008	0.095	-61.848
0.880	36.644	0.025	0.095	-61.951
0.900	38.039	0.025	0.095	-61.993
0.920	38.941	0.040	0.095	-62.048
0.940	39.351	0.031	0.095	-62.010
0.960	39.269	0.049	0.095	-62.022
0.980	38.708	0.050	0.095	-61.892
1.000	37.635	0.054	0.100	-61.788
1.020	36.111	0.055	0.101	-61.578
1.040	34.094	0.060	0.106	-61.405
1.060	31.695	0.061	0.106	-61.132
1.080	28.844	0.061	0.106	-60.937
1.100	25.625	0.062	0.107	-60.660
1.120	22.111	0.056	0.107	-60.431
1.140	18.296	0.062	0.108	-60.157
1.160	14.243	0.054	0.108	-59.693
1.180	10.025	0.060	0.108	-59.693
1.200	5.705	0.046	0.108	-59.495
1.220	1.295	0.054	0.108	-59.306
1.240	-3.134	0.036	0.108	-59.043
1.260	-7.550	0.047	0.108	-59.043
1.280	-11.864	0.025	0.108	-58.948
