--- Pendolo di torsione ---
Tempo.Forzante.Pendolo.Ampiezza.Fase
0.000	-12.315	0.027	0.048	-131.294
0.020	-16.642	0.035	0.048	-129.984
0.040	-20.757	0.031	0.048	-128.638
0.060	-24.572	0.031	0.048	-127.544
0.080	-28.017	0.028	0.048	-126.614
0.100	-31.086	0.023	0.048	-125.868
0.120	-33.684	0.022	0.048	-125.297
0.140	-35.831	0.021	0.048	-124.712
0.160	-37.451	0.021	0.048	-124.133
0.180	-38.538	0.019	0.048	-123.528
0.200	-39.009	0.015	0.048	-122.900
0.220	-39.016	0.012	0.048	-122.217
0.240	-38.449	0.007	0.048	-121.452
0.260	-37.355	0.004	0.048	-120.583
0.280	-35.687	0.000	0.048	-119.644
0.300	-33.500	-0.002	0.048	-118.547
0.320	-30.875	-0.004	0.048	-117.345
0.340	-27.750	-0.009	0.048	-116.078
0.360	-24.264	-0.009	0.048	-114.612
0.380	-20.416	-0.010	0.048	-113.120
0.400	-16.321	-0.012	0.048	-111.549
0.420	-11.939	-0.010	0.048	-108.386
0.440	-7.373	-0.017	0.052	-108.386
0.460	-2.724	-0.017	0.052	-106.694
0.480	1.952	-0.017	0.052	-105.055
0.500	6.614	-0.017	0.052	-103.462
0.520	11.160	-0.018	0.053	-101.943
0.540	15.589	-0.019	0.054	-100.445
0.560	19.787	-0.013	0.054	-99.046
0.580	23.676	-0.018	0.054	-97.857
0.600	27.272	-0.013	0.054	-96.671
0.620	30.458	-0.014	0.054	-95.624
0.640	33.192	-0.009	0.054	-94.654
0.660	35.461	-0.011	0.054	-93.791
0.680	37.239	-0.005	0.054	-92.986
0.700	38.490	-0.003	0.054	-91.566
0.720	39.201	0.000	0.054	-91.566
0.740	39.344	0.001	0.054	-90.926
0.760	38.955	0.008	0.054	-90.321
0.780	37.998	0.009	0.054	-89.725
0.800	36.521	0.022	0.054	-89.148
0.820	34.518	0.022	0.054	-88.498
0.840	32.050	0.028	0.054	-87.190
0.860	29.083	0.026	0.054	-87.190
0.880	25.720	0.035	0.054	-86.559
0.900	22.008	0.033	0.054	-85.901
0.920	17.968	0.043	0.062	-85.287
0.940	13.655	0.037	0.062	-84.615
0.960	9.211	0.044	0.063	-84.055
0.980	4.604	0.039	0.063	-83.472
1.000	-0.058	0.045	0.064	-83.015
1.020	-4.734	0.036	0.064	-82.557
1.040	-9.348	0.041	0.064	-82.273
1.060	-13.819	0.034	0.064	-81.812
1.080	-18.064	0.040	0.064	-81.812
1.100	-22.104	0.033	0.064	-81.684
1.120	-25.789	0.037	0.064	-81.652
1.140	-29.131	0.023	0.064	-81.670
1.160	-32.009	0.028	0.064	-81.786
1.180	-34.457	0.015	0.064	-81.934
1.200	-36.439	0.020	0.064	-82.150
1.220	-37.854	0.007	0.064	-82.394
1.240	-38.750	0.008	0.064	-82.656
1.260	-39.064	-0.001	0.064	-82.941
1.280	-38.866	-0.002	0.064	-83.215
1.300	-38.134	-0.009	0.064	-83.491
1.320	-36.829	-0.013	0.064	-83.746
1.340	-35.017	-0.017	0.064	-83.977
1.360	-32.672	-0.027	0.073	-84.171
1.380	-29.863	-0.026	0.073	-84.310
1.400	-26.643	-0.030	0.075	-84.417
1.420	-22.986	-0.031	0.077	-84.497
1.440	-19.055	-0.037	0.082	-84.560
1.460	-14.858	-0.033	0.082	-84.547
1.480	-10.408	-0.044	0.089	-84.550
1.500	-5.828	-0.039	0.089	-84.466
1.520	-1.145	-0.048	0.093	-84.403
1.540	3.538	-0.038	0.093	-84.307
1.560	8.166	-0.043	0.093	-84.240
1.580	12.670	-0.036	0.093	-84.182
1.600	17.018	-0.040	0.093	-84.161
1.620	21.133	-0.031	0.093	-84.150
1.640	24.907	-0.036	0.093	-84.199
1.660	28.400	-0.025	0.093	-84.243
1.680	31.421	-0.028	0.093	-84.344
1.700	34.012	-0.018	0.093	-84.456
1.720	36.118	-0.017	0.093	-84.597
1.740	37.724	-0.002	0.093	-84.745
1.760	38.791	-0.003	0.093	-84.891
1.780	39.310	0.008	0.093	-85.021
1.800	39.276	0.004	0.093	-85.117
1.820	38.702	0.019	0.093	-85.195
1.840	37.553	0.018	0.093	-85.200
1.860	35.899	0.030	0.093	-85.159
1.880	33.746	0.030	0.093	-85.042
1.900	31.114	0.043	0.093	-84.860
1.920	28.003	0.037	0.093	-84.605
1.940	24.510	0.050	0.098	-84.290
1.960	20.696	0.045	0.098	-83.895
1.980	16.560	0.059	0.107	-83.489
2.000	12.199	0.056	0.107	-83.003
2.020	7.701	0.059	0.107	-82.505
2.040	3.066	0.055	0.107	-82.008
2.060	-1.610	0.058	0.107	-81.531
2.080	-6.265	0.051	0.107	-81.076
2.100	-10.852	0.053	0.107	-80.690
2.120	-15.261	0.044	0.107	-80.348
2.140	-19.417	0.049	0.107	-80.078
2.160	-23.341	0.041	0.107	-79.859
2.180	-26.937	0.041	0.107	-79.634
2.200	-30.129	0.028	0.107	-79.634
2.220	-32.877	0.025	0.107	-79.622
2.240	-35.181	0.017	0.107	-79.654
2.260	-36.952	0.014	0.107	-79.728
2.280	-38.209	0.008	0.107	-79.825
2.300	-38.886	0.005	0.107	-79.935
2.320	-39.078	-0.007	0.107	-80.046
2.340	-38.688	-0.009	0.107	-80.144
2.360	-37.724	-0.019	0.107	-80.220
2.380	-36.268	-0.025	0.107	-80.268
2.400	-34.245	-0.028	0.107	-80.265
2.420	-31.736	-0.036	0.107	-80.244
2.440	-28.783	-0.040	0.107	-80.158
2.460	-25.419	-0.052	0.111	-80.040
2.480	-21.667	-0.052	0.111	-79.625
2.500	-17.647	-0.056	0.115	-79.625
2.520	-13.347	-0.053	0.115	-79.397
2.540	-8.870	-0.063	0.122	-79.201
2.560	-4.228	-0.059	0.122	-78.977
2.580	0.448	-0.063	0.122	-78.796
2.600	5.124	-0.057	0.122	-78.603
2.620	9.704	-0.059	0.122	-78.476
2.640	14.174	-0.052	0.122	-78.380
2.660	18.433	-0.051	0.122	-78.354
2.680	22.439	-0.040	0.122	-78.385
2.700	26.124	-0.042	0.122	-78.482
2.720	29.473	-0.030	0.122	-78.614
2.740	32.344	-0.025	0.122	-78.799
2.760	34.785	-0.018	0.122	-79.018
2.780	36.712	-0.008	0.122	-79.265
2.800	38.148	0.003	0.122	-79.525
2.820	39.030	0.005	0.122	-79.781
2.840	39.358	0.017	0.122	-80.026
2.860	39.153	0.019	0.122	-80.238
2.880	38.360	0.033	0.122	-80.421
2.900	37.061	0.037	0.122	-80.545
2.920	35.236	0.049	0.122	-80.615
2.940	32.925	0.051	0.122	-80.616
2.960	30.109	0.055	0.122	-80.571
2.980	26.875	0.065	0.127	-80.474
3.000	23.259	0.068	0.131	-80.320
3.020	19.342	0.075	0.138	-80.108
3.040	15.118	0.074	0.138	-79.851
3.060	10.708	0.079	0.142	-79.581
3.080	6.149	0.080	0.143	-79.291
3.100	1.521	0.078	0.143	-79.001
3.120	-3.162	0.074	0.143	-78.729
3.140	-7.803	0.072	0.143	-78.503
3.160	-12.335	0.070	0.143	-78.299
3.180	-16.663	0.066	0.143	-78.145
3.200	-20.744	0.058	0.143	-78.033
3.220	-24.565	0.055	0.143	-77.983
3.240	-28.017	0.045	0.143	-77.973
3.260	-31.052	0.038	0.143	-78.018
3.280	-33.677	0.028	0.143	-78.099
3.300	-35.803	0.021	0.143	-78.211
3.320	-37.389	0.015	0.143	-78.341
3.340	-38.469	0.007	0.143	-78.477
3.360	-38.975	-0.003	0.143	-78.609
3.380	-38.968	-0.016	0.143	-78.713
3.400	-38.401	-0.023	0.143	-78.785
3.420	-37.280	-0.029	0.143	-78.813
3.440	-35.605	-0.035	0.143	-78.806
3.460	-33.458	-0.046	0.143	-78.738
3.480	-30.786	-0.052	0.143	-78.621
3.500	-27.709	-0.059	0.143	-78.434
3.520	-24.189	-0.060	0.143	-78.215
3.540	-20.361	-0.071	0.151	-77.956
3.560	-16.259	-0.067	0.151	-77.667
3.580	-11.857	-0.072	0.152	-77.365
3.600	-7.332	-0.068	0.152	-77.077
3.620	-2.669	-0.071	0.152	-76.795
3.640	2.020	-0.067	0.152	-76.545
3.660	6.682	-0.065	0.152	-76.316
3.680	11.214	-0.060	0.152	-76.141
3.700	15.637	-0.059	0.152	-76.009
3.720	19.821	-0.049	0.152	-75.947
3.740	23.717	-0.041	0.152	-75.934
3.760	27.313	-0.036	0.152	-75.991
3.780	30.492	-0.026	0.152	-76.087
3.800	33.212	-0.015	0.152	-76.235
3.820	35.482	-0.007	0.152	-76.414
3.840	37.252	0.003	0.152	-76.615
3.860	38.490	0.014	0.152	-76.826
3.880	39.208	0.023	0.152	-77.033
3.900	39.351	0.032	0.152	-77.223
3.920	38.961	0.041	0.152	-77.388
3.940	37.991	0.052	0.152	-77.507
3.960	36.507	0.059	0.152	-77.611
3.980	34.511	0.068	0.152	-77.611
4.000	32.043	0.076	0.152	-77.586
4.020	29.063	0.080	0.152	-77.500
4.040	25.700	0.086	0.159	-77.382
4.060	21.988	0.094	0.166	-77.199
4.080	17.961	0.096	0.168	-76.987
4.100	13.668	0.099	0.172	-76.735
4.120	9.198	0.101	0.173	-76.493
4.140	4.604	0.099	0.173	-76.235
4.160	-0.058	0.101	0.173	-76.006
4.180	-4.720	0.095	0.173	-75.782
4.200	-9.341	0.090	0.173	-75.612
4.220	-13.805	0.082	0.173	-75.471
4.240	-18.057	0.078	0.173	-75.393
4.260	-22.077	0.072	0.173	-75.351
4.280	-25.768	0.066	0.173	-75.363
4.300	-29.097	0.057	0.173	-75.512
4.320	-31.982	0.049	0.173	-75.512
4.340	-34.429	0.035	0.173	-75.636
4.360	-36.418	0.024	0.173	-75.781
4.380	-37.806	0.016	0.173	-75.934
4.400	-38.695	0.004	0.173	-76.081
4.420	-39.016	-0.002	0.173	-76.213
4.440	-38.832	-0.015	0.173	-76.314
4.460	-38.080	-0.025	0.173	-76.379
4.480	-36.774	-0.035	0.173	-76.386
4.500	-34.921	-0.044	0.173	-76.355
4.520	-32.583	-0.056	0.173	-76.254
4.540	-29.794	-0.057	0.173	-76.107
4.560	-26.561	-0.071	0.173	-75.899
4.580	-22.938	-0.070	0.173	-75.641
4.600	-19.000	-0.082	0.183	-75.359
4.620	-14.783	-0.077	0.183	-75.046
4.640	-10.346	-0.083	0.184	-74.732
4.660	-5.766	-0.079	0.184	-74.426
4.680	-1.097	-0.081	0.184	-74.137
4.700	3.585	-0.074	0.184	-73.883
4.720	8.213	-0.073	0.184	-73.661
4.740	12.711	-0.061	0.184	-73.490
4.760	17.066	-0.059	0.184	-73.378
4.780	21.161	-0.050	0.184	-73.327
4.800	24.948	-0.043	0.184	-73.332
4.820	28.420	-0.028	0.184	-73.390
4.840	31.449	-0.021	0.184	-73.499
4.860	34.033	-0.005	0.184	-73.646
4.880	36.131	0.000	0.184	-73.824
4.900	37.745	0.016	0.184	-74.020
4.920	38.797	0.024	0.184	-74.223
4.940	39.317	0.044	0.184	-74.419
4.960	39.269	0.049	0.184	-74.590
4.980	38.702	0.063	0.184	-74.739
5.000	37.546	0.070	0.184	-74.843
5.020	35.878	0.082	0.184	-74.909
5.040	33.732	0.087	0.184	-74.909
5.060	31.100	0.097	0.184	-74.871
5.080	27.997	0.103	0.185	-74.781
5.100	24.490	0.111	0.194	-74.660
5.120	20.682	0.111	0.194	-74.484
5.140	16.540	0.116	0.199	-74.298
5.160	12.178	0.116	0.199	-74.087
5.180	7.667	0.117	0.200	-73.886
5.200	3.052	0.111	0.200	-73.686
5.220	-1.617	0.110	0.200	-73.522
5.240	-6.279	0.105	0.200	-73.383
5.260	-10.852	0.103	0.200	-73.294
5.280	-15.268	0.095	0.200	-73.235
5.300	-19.424	0.084	0.200	-73.236
5.320	-23.341	0.076	0.200	-73.285
5.340	-26.917	0.066	0.200	-73.381
5.360	-30.095	0.056	0.200	-73.520
5.380	-32.884	0.042	0.200	-73.692
5.400	-35.167	0.028	0.200	-73.888
5.420	-36.958	0.016	0.200	-74.094
5.440	-38.196	0.005	0.200	-74.301
5.460	-38.873	-0.009	0.200	-74.492
5.480	-39.057	-0.017	0.200	-74.658
5.500	-38.674	-0.035	0.200	-74.786
5.520	-37.745	-0.038	0.200	-74.865
5.540	-36.268	-0.053	0.200	-74.902
5.560	-34.224	-0.061	0.200	-74.870
5.580	-31.715	-0.071	0.200	-74.783
5.600	-28.762	-0.077	0.200	-74.632
5.620	-25.413	-0.084	0.201	-74.437
5.640	-21.667	-0.084	0.201	-74.190
5.660	-17.626	-0.091	0.208	-73.920
5.680	-13.320	-0.089	0.208	-73.625
5.700	-8.822	-0.096	0.214	-73.330
5.720	-4.221	-0.092	0.214	-73.029
5.740	0.461	-0.090	0.214	-72.749
5.760	5.144	-0.084	0.214	-72.496
5.780	9.724	-0.081	0.214	-72.289
5.800	14.188	-0.069	0.214	-72.121
5.820	18.474	-0.064	0.214	-72.013
5.840	22.473	-0.053	0.214	-71.953
5.860	26.144	-0.047	0.214	-71.948
5.880	29.494	-0.030	0.214	-71.986
5.900	32.358	-0.023	0.214	-72.067
5.920	34.778	-0.008	0.214	-72.178
5.940	36.726	0.004	0.214	-72.311
5.960	38.155	0.018	0.214	-72.452
5.980	39.030	0.034	0.214	-72.589
6.000	39.365	0.049	0.214	-72.709
6.020	39.139	0.062	0.214	-72.802
6.040	38.346	0.072	0.214	-72.854
6.060	37.061	0.082	0.214	-72.863
6.080	35.195	0.095	0.214	-72.823
6.100	32.905	0.103	0.214	-72.733
6.120	30.088	0.110	0.214	-72.587
6.140	26.848	0.115	0.214	-72.408
6.160	23.232	0.120	0.216	-72.187
6.180	19.315	0.132	0.229	-71.949
6.200	15.083	0.124	0.229	-71.674
6.220	10.688	0.130	0.229	-71.416
6.240	6.087	0.120	0.229	-71.157
6.260	1.432	0.120	0.229	-70.933
6.280	-3.237	0.115	0.229	-70.733
6.300	-7.831	0.112	0.229	-70.579
6.320	-12.390	0.102	0.229	-70.470
6.340	-16.710	0.095	0.229	-70.413
6.360	-20.819	0.087	0.229	-70.410
6.380	-24.633	0.076	0.229	-70.461
6.400	-28.085	0.056	0.229	-70.560
6.420	-31.114	0.047	0.229	-70.704
6.440	-33.718	0.028	0.229	-70.880
6.460	-35.865	0.015	0.229	-71.078
6.480	-37.464	-0.001	0.229	-71.285
6.500	-38.531	-0.010	0.229	-71.487
6.520	-39.009	-0.030	0.229	-71.676
6.540	-39.023	-0.038	0.229	-71.833
6.560	-38.449	-0.053	0.229	-71.957
6.580	-37.328	-0.065	0.229	-72.032
6.600	-35.653	-0.079	0.229	-72.058
6.620	-33.472	-0.088	0.229	-72.025
6.640	-30.833	-0.093	0.229	-71.934
6.660	-27.737	-0.103	0.235	-71.799
6.680	-24.223	-0.107	0.239	-71.614
6.700	-20.381	-0.111	0.243	-71.395
6.720	-16.273	-0.108	0.243	-71.154
6.740	-11.850	-0.114	0.247	-70.902
6.760	-7.325	-0.108	0.247	-70.647
6.780	-2.676	-0.112	0.247	-70.411
6.800	2.020	-0.105	0.247	-70.193
6.820	6.675	-0.100	0.247	-70.008
6.840	11.221	-0.086	0.247	-69.861
6.860	15.637	-0.084	0.247	-69.766
6.880	19.828	-0.068	0.247	-69.713
6.900	23.717	-0.066	0.247	-69.712
6.920	27.306	-0.045	0.247	-69.754
6.940	30.492	-0.034	0.247	-69.840
6.960	33.226	-0.021	0.247	-69.956
6.980	35.496	-0.006	0.247	-70.095
7.000	37.266	0.010	0.247	-70.245
7.020	38.497	0.024	0.247	-70.393
7.040	39.201	0.045	0.247	-70.527
7.060	39.344	0.057	0.247	-70.632
7.080	38.955	0.073	0.247	-70.701
7.100	37.984	0.084	0.247	-70.720
7.120	36.500	0.095	0.247	-70.696
7.140	34.470	0.103	0.247	-70.609
7.160	32.009	0.114	0.247	-70.481
7.180	29.049	0.117	0.247	-70.289
7.200	25.666	0.122	0.247	-70.070
7.220	21.960	0.127	0.247	-69.812
7.240	17.907	0.130	0.247	-69.535
7.260	13.607	0.129	0.247	-69.241
7.280	9.150	0.126	0.247	-68.957
7.300	4.542	0.126	0.247	-68.686
7.320	-0.120	0.119	0.247	-68.446
7.340	-4.795	0.111	0.247	-68.240
7.360	-9.389	0.108	0.247	-68.082
7.380	-13.874	0.097	0.247	-67.967
7.400	-18.132	0.093	0.247	-67.912
7.420	-22.145	0.074	0.247	-67.905
7.440	-25.843	0.065	0.247	-67.957
7.460	-29.166	0.045	0.247	-68.051
7.480	-32.071	0.031	0.247	-68.187
7.500	-34.511	0.011	0.247	-68.351
7.520	-36.466	0.000	0.247	-68.531
7.540	-37.881	-0.014	0.247	-68.718
7.560	-38.763	-0.030	0.247	-68.897
7.580	-39.064	-0.047	0.247	-69.058
7.600	-38.845	-0.061	0.247	-69.186
7.620	-38.127	-0.072	0.247	-69.278
7.640	-36.808	-0.085	0.247	-69.325
7.660	-34.935	-0.098	0.247	-69.322
7.680	-32.590	-0.108	0.247	-69.264
7.700	-29.808	-0.112	0.247	-69.160
7.720	-26.602	-0.127	0.259	-69.016
7.740	-22.938	-0.126	0.259	-68.827
7.760	-18.987	-0.134	0.267	-68.617
7.780	-14.776	-0.129	0.267	-68.390
7.800	-10.339	-0.134	0.267	-68.165
7.820	-5.746	-0.129	0.267	-67.941
7.840	-1.083	-0.127	0.267	-67.736
7.860	3.585	-0.115	0.267	-67.557
7.880	8.213	-0.109	0.267	-67.426
7.900	12.739	-0.095	0.267	-67.335
7.920	17.086	-0.091	0.267	-67.294
7.940	21.174	-0.074	0.267	-67.297
7.960	24.968	-0.065	0.267	-67.350
7.980	28.434	-0.043	0.267	-67.442
8.000	31.462	-0.032	0.267	-67.572
8.020	34.046	-0.013	0.267	-67.725
8.040	36.152	0.002	0.267	-67.892
8.060	37.745	0.020	0.267	-68.063
8.080	38.811	0.030	0.267	-68.221
8.100	39.317	0.056	0.267	-68.364
8.120	39.276	0.066	0.267	-68.465
8.140	38.702	0.088	0.267	-68.529
8.160	37.540	0.095	0.267	-68.534
8.180	35.872	0.111	0.267	-68.493
8.200	33.705	0.119	0.267	-68.389
8.220	31.086	0.129	0.267	-68.242
8.240	27.956	0.133	0.267	-68.039
8.260	24.462	0.140	0.274	-67.803
8.280	20.648	0.144	0.278	-67.525
8.300	16.499	0.148	0.282	-67.231
8.320	12.151	0.142	0.282	-66.926
8.340	7.632	0.137	0.282	-66.635
8.360	3.004	0.135	0.282	-66.361
8.380	-1.678	0.125	0.282	-66.119
8.400	-6.320	0.115	0.282	-65.914
8.420	-10.907	0.107	0.282	-65.758
8.440	-15.289	0.096	0.282	-65.647
8.460	-19.465	0.082	0.282	-65.592
8.480	-23.375	0.070	0.282	-65.585
8.500	-26.964	0.051	0.282	-65.626
8.520	-30.129	0.038	0.282	-65.709
8.540	-32.891	0.018	0.282	-65.824
8.560	-35.167	0.007	0.282	-65.961
8.580	-36.986	-0.017	0.282	-66.110
8.600	-38.223	-0.028	0.282	-66.254
8.620	-38.873	-0.048	0.282	-66.388
8.640	-39.071	-0.061	0.282	-66.496
8.660	-38.647	-0.082	0.282	-66.569
8.680	-37.731	-0.089	0.282	-66.596
8.700	-36.261	-0.107	0.282	-66.583
8.720	-34.217	-0.114	0.282	-66.517
8.740	-31.729	-0.124	0.282	-66.408
8.760	-28.755	-0.133	0.282	-66.245
8.780	-25.385	-0.136	0.284	-66.053
8.800	-21.619	-0.139	0.287	-65.830
8.820	-17.613	-0.143	0.291	-65.599
8.840	-13.313	-0.138	0.291	-65.357
8.860	-8.794	-0.139	0.291	-65.125
8.880	-4.173	-0.131	0.291	-64.902
8.900	0.502	-0.128	0.291	-64.713
8.920	5.178	-0.116	0.291	-64.556
8.940	9.765	-0.107	0.291	-64.444
8.960	14.243	-0.096	0.291	-64.379
8.980	18.515	-0.081	0.291	-64.370
9.000	22.494	-0.066	0.291	-64.408
9.020	26.178	-0.051	0.291	-64.494
9.040	29.521	-0.038	0.291	-64.619
9.060	32.385	-0.018	0.291	-64.775
9.080	34.812	0.004	0.291	-64.952
9.100	36.733	0.019	0.291	-65.138
9.120	38.162	0.037	0.291	-65.324
9.140	39.037	0.055	0.291	-65.495
9.160	39.358	0.074	0.291	-65.639
9.180	39.139	0.087	0.291	-65.744
9.200	38.346	0.100	0.291	-65.806
9.220	37.047	0.119	0.291	-65.823
9.240	35.188	0.131	0.291	-65.780
9.260	32.877	0.140	0.291	-65.684
9.280	30.075	0.147	0.291	-65.540
9.300	26.828	0.155	0.298	-65.359
9.320	23.239	0.161	0.305	-65.133
9.340	19.294	0.158	0.305	-64.885
9.360	15.070	0.157	0.305	-64.623
9.380	10.654	0.157	0.305	-64.361
9.400	6.101	0.151	0.305	-64.107
9.420	1.453	0.146	0.305	-63.882
9.440	-3.223	0.135	0.305	-63.524
9.460	-7.851	0.126	0.305	-63.524
9.480	-12.397	0.111	0.305	-63.405
9.500	-16.704	0.099	0.305	-63.340
9.520	-20.812	0.082	0.305	-63.321
9.540	-24.599	0.071	0.305	-63.347
9.560	-28.065	0.053	0.305	-63.413
9.580	-31.093	0.036	0.305	-63.512
9.600	-33.711	0.018	0.305	-63.635
9.620	-35.824	-0.004	0.305	-63.771
9.640	-37.403	-0.022	0.305	-63.907
9.660	-38.490	-0.038	0.305	-64.032
9.680	-38.961	-0.060	0.305	-64.135
9.700	-38.941	-0.074	0.305	-64.203
9.720	-38.380	-0.089	0.305	-64.235
9.740	-37.239	-0.100	0.305	-64.218
9.760	-35.591	-0.116	0.305	-64.158
9.780	-33.404	-0.128	0.305	-64.046
9.800	-30.745	-0.133	0.305	-63.885
