--- Pendolo di torsione ---
Tempo.Forzante.Pendolo.Ampiezza.Fase
0.000	2.047	0.013	0.037	173.854
0.020	-2.731	0.011	0.037	175.934
0.040	-7.455	0.013	0.037	178.692
0.060	-12.096	0.010	0.037	-177.067
0.080	-16.512	0.016	0.037	-171.648
0.100	-20.675	0.010	0.037	-163.501
0.120	-24.579	0.012	0.037	-141.858
0.140	-28.072	0.006	0.037	-141.858
0.160	-31.168	0.009	0.037	-129.787
0.180	-33.800	0.004	0.037	-117.996
0.200	-35.954	0.007	0.037	-108.114
0.220	-37.526	-0.002	0.037	-100.267
0.240	-38.565	-0.001	0.037	-94.041
0.260	-39.009	-0.005	0.037	-89.340
0.280	-38.934	-0.003	0.037	-85.570
0.300	-38.237	-0.012	0.037	-82.847
0.320	-37.027	-0.013	0.037	-80.355
0.340	-35.229	-0.017	0.037	-78.412
0.360	-32.891	-0.018	0.037	-76.743
0.380	-30.123	-0.023	0.039	-75.400
0.400	-26.875	-0.022	0.039	-74.183
0.420	-23.177	-0.024	0.040	-73.331
0.440	-19.178	-0.026	0.041	-72.628
0.460	-14.906	-0.028	0.044	-72.108
0.480	-10.401	-0.030	0.045	-71.696
0.500	-5.725	-0.032	0.048	-71.427
0.520	-0.974	-0.033	0.049	-71.264
0.540	3.804	-0.038	0.053	-71.200
0.560	8.494	-0.034	0.053	-71.205
0.580	13.087	-0.034	0.053	-71.336
0.600	17.497	-0.031	0.053	-71.582
0.620	21.619	-0.031	0.053	-71.936
0.640	25.440	-0.027	0.053	-72.384
0.660	28.913	-0.024	0.053	-72.887
0.680	31.914	-0.023	0.053	-73.440
0.700	34.477	-0.023	0.053	-74.023
0.720	36.500	-0.020	0.053	-74.627
0.740	37.998	-0.017	0.053	-75.256
0.760	38.961	-0.009	0.053	-75.862
0.780	39.344	-0.005	0.053	-76.451
0.800	39.146	-0.001	0.053	-76.988
0.820	38.401	0.003	0.053	-77.518
0.840	37.068	0.004	0.053	-77.973
0.860	35.181	0.011	0.053	-78.436
0.880	32.836	0.013	0.053	-78.801
0.900	29.952	0.017	0.055	-79.127
0.920	26.643	0.018	0.056	-79.413
0.940	22.945	0.024	0.061	-79.668
0.960	18.912	0.025	0.063	-79.824
0.980	14.591	0.030	0.068	-80.007
1.000	10.080	0.032	0.069	-80.080
1.020	5.431	0.034	0.072	-80.163
1.040	0.687	0.032	0.072	-80.208
1.060	-4.071	0.034	0.072	-80.277
1.080	-8.788	0.032	0.072	-80.363
1.100	-13.333	0.034	0.072	-80.469
1.120	-17.695	0.031	0.072	-80.559
1.140	-21.803	0.031	0.072	-80.703
1.160	-25.590	0.023	0.072	-80.845
1.180	-28.988	0.028	0.072	-81.061
1.200	-31.948	0.020	0.072	-81.266
1.220	-34.463	0.018	0.072	-81.513
1.240	-36.459	0.012	0.072	-81.770
1.260	-37.868	0.016	0.072	-82.037
1.280	-38.736	0.001	0.072	-82.310
1.300	-39.030	0.004	0.072	-82.572
1.320	-38.791	-0.005	0.072	-82.835
1.340	-37.970	-0.003	0.072	-83.057
1.360	-36.583	-0.018	0.072	-83.257
1.380	-34.607	-0.013	0.072	-83.382
1.400	-32.153	-0.024	0.072	-83.514
1.420	-29.227	-0.022	0.072	-83.551
1.440	-25.836	-0.037	0.072	-83.570
1.460	-22.070	-0.026	0.072	-83.481
1.480	-17.996	-0.041	0.075	-83.432
1.500	-13.634	-0.034	0.075	-83.281
1.520	-9.061	-0.048	0.082	-83.151
1.540	-4.365	-0.038	0.082	-82.892
1.560	0.386	-0.046	0.082	-82.708
1.580	5.158	-0.041	0.082	-82.470
1.600	9.833	-0.050	0.084	-82.280
1.620	14.386	-0.040	0.084	-82.080
1.640	18.707	-0.046	0.084	-81.984
1.660	22.760	-0.034	0.084	-81.879
1.680	26.465	-0.039	0.084	-81.879
1.700	29.842	-0.024	0.084	-81.915
1.720	32.693	-0.027	0.084	-82.049
1.740	35.092	-0.022	0.084	-82.233
1.760	37.006	-0.019	0.084	-82.460
1.780	38.333	-0.008	0.084	-82.729
1.800	39.132	-0.008	0.084	-83.030
1.820	39.344	0.003	0.084	-83.346
1.840	39.002	0.005	0.084	-83.658
1.860	38.073	0.015	0.084	-83.967
1.880	36.596	0.020	0.084	-84.235
1.900	34.566	0.026	0.084	-84.481
1.920	32.078	0.029	0.084	-84.676
1.940	29.063	0.039	0.089	-84.820
1.960	25.618	0.041	0.091	-84.907
1.980	21.837	0.049	0.098	-84.932
2.000	17.702	0.050	0.100	-84.900
2.020	13.327	0.052	0.102	-84.833
2.040	8.760	0.056	0.106	-84.747
2.060	4.078	0.056	0.106	-84.640
2.080	-0.680	0.057	0.106	-84.520
2.100	-5.431	0.058	0.108	-84.405
2.120	-10.100	0.057	0.108	-84.306
2.140	-14.632	0.055	0.108	-84.222
2.160	-18.891	0.053	0.108	-84.189
2.180	-22.931	0.049	0.108	-84.199
2.200	-26.602	0.049	0.108	-84.257
2.220	-29.863	0.036	0.108	-84.357
2.240	-32.727	0.037	0.108	-84.515
2.260	-35.051	0.027	0.108	-84.703
2.280	-36.917	0.024	0.108	-84.930
2.300	-38.168	0.016	0.108	-85.181
2.320	-38.845	0.011	0.108	-85.444
2.340	-39.016	0.002	0.108	-85.705
2.360	-38.606	-0.005	0.108	-85.948
2.380	-37.615	-0.013	0.108	-86.159
2.400	-36.070	-0.019	0.108	-86.331
2.420	-33.937	-0.029	0.108	-86.439
2.440	-31.353	-0.026	0.108	-86.482
2.460	-28.297	-0.038	0.108	-86.476
2.480	-24.804	-0.041	0.108	-86.391
2.500	-20.942	-0.048	0.108	-86.225
2.520	-16.779	-0.053	0.111	-86.006
2.540	-12.363	-0.059	0.117	-85.729
2.560	-7.742	-0.061	0.119	-85.407
2.580	-3.011	-0.060	0.119	-85.053
2.600	1.747	-0.062	0.120	-84.713
2.620	6.498	-0.063	0.121	-84.371
2.640	11.119	-0.059	0.121	-84.061
2.660	15.630	-0.060	0.121	-83.780
2.680	19.882	-0.055	0.121	-83.554
2.700	23.833	-0.054	0.121	-83.386
2.720	27.470	-0.044	0.121	-83.290
2.740	30.683	-0.042	0.121	-83.260
2.760	33.431	-0.031	0.121	-83.294
2.780	35.694	-0.028	0.121	-83.386
2.800	37.437	-0.020	0.121	-83.533
2.820	38.626	-0.012	0.121	-83.716
2.840	39.249	-0.004	0.121	-83.925
2.860	39.296	0.000	0.121	-84.147
2.880	38.791	0.011	0.121	-84.366
2.900	37.704	0.015	0.121	-84.569
2.920	36.077	0.030	0.121	-84.749
2.940	33.896	0.032	0.121	-84.880
2.960	31.264	0.041	0.121	-84.972
2.980	28.126	0.047	0.121	-85.020
3.000	24.579	0.054	0.121	-85.021
3.020	20.689	0.057	0.121	-84.974
3.040	16.471	0.065	0.128	-84.889
3.060	12.028	0.062	0.128	-84.761
3.080	7.448	0.073	0.135	-84.629
3.100	2.697	0.071	0.135	-84.463
3.120	-2.047	0.074	0.137	-84.298
3.140	-6.792	0.070	0.137	-84.153
3.160	-11.419	0.073	0.137	-84.048
3.180	-15.876	0.070	0.137	-83.981
3.200	-20.094	0.069	0.137	-83.962
3.220	-24.039	0.056	0.137	-84.001
3.240	-27.593	0.055	0.137	-84.121
3.260	-30.765	0.041	0.137	-84.287
3.280	-33.458	0.040	0.137	-84.516
3.300	-35.680	0.030	0.137	-84.787
3.320	-37.355	0.025	0.137	-85.100
3.340	-38.483	0.011	0.137	-85.442
3.360	-38.996	0.007	0.137	-85.798
3.380	-39.002	-0.005	0.137	-86.154
3.400	-38.401	-0.012	0.137	-86.493
3.420	-37.266	-0.021	0.137	-86.808
3.440	-35.537	-0.028	0.137	-87.081
3.460	-33.288	-0.041	0.137	-87.307
3.480	-30.553	-0.041	0.137	-87.468
3.500	-27.368	-0.057	0.137	-87.587
3.520	-23.751	-0.060	0.137	-87.621
3.540	-19.787	-0.071	0.146	-87.605
3.560	-15.589	-0.071	0.146	-87.516
3.580	-11.064	-0.080	0.154	-87.396
3.600	-6.416	-0.081	0.155	-87.225
3.620	-1.658	-0.084	0.158	-87.043
3.640	3.107	-0.081	0.158	-86.848
3.660	7.817	-0.082	0.158	-86.674
3.680	12.397	-0.081	0.158	-86.507
3.700	16.861	-0.078	0.158	-86.375
3.720	21.038	-0.073	0.158	-86.282
3.740	24.907	-0.069	0.158	-86.251
3.760	28.441	-0.061	0.158	-86.256
3.780	31.503	-0.054	0.158	-86.326
3.800	34.128	-0.049	0.158	-86.445
3.820	36.248	-0.039	0.158	-86.607
3.840	37.827	-0.031	0.158	-86.800
3.860	38.859	-0.018	0.158	-87.024
3.880	39.324	-0.012	0.158	-87.259
3.900	39.214	-0.004	0.158	-87.492
3.920	38.538	0.006	0.158	-87.715
3.940	37.287	0.020	0.158	-87.904
3.960	35.489	0.034	0.158	-88.059
3.980	33.192	0.044	0.158	-88.153
4.000	30.396	0.049	0.158	-88.199
4.020	27.135	0.060	0.158	-88.174
4.040	23.485	0.061	0.158	-88.110
4.060	19.500	0.075	0.159	-87.980
4.080	15.227	0.074	0.159	-87.806
4.100	10.708	0.080	0.164	-87.582
4.120	6.081	0.081	0.164	-87.355
4.140	1.336	0.085	0.168	-87.106
4.160	-3.421	0.082	0.168	-86.866
4.180	-8.118	0.081	0.168	-86.630
4.200	-12.739	0.079	0.168	-86.445
